,Location,Site,fid,Name,x,y,Day,Month,Year,Start_time,Tidal_height_start,Finish_time,Tidal_height_finish,No kelp,less_than_10%,greater_then_10%,Width_less_2m,Width_greater_2m
181,Crease,182,181,182,-126.67781173477,50.607986990033,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,1,0,0,0,0
182,Crease,183,182,183,-126.677954,50.6084235,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,1,0,0,0,0
183,Crease,184,183,184,-126.678245,50.6088255,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,1,0,0,0,0
184,Crease,185,184,185,-126.678756,50.609092,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,1,0,0,0,0
185,Crease,186,185,186,-126.679336018425,50.6092601199592,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,1,0,0,0,0
186,Crease,187,186,187,-126.67981,50.609546,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,1,0,0,0,0
187,Crease,188,187,188,-126.6802535,50.6098575,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,1,0,0,0,0
188,Crease,189,188,189,-126.680299,50.610259,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,1,0,0,0,0
189,Crease,190,189,190,-126.6798475,50.6104865,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,0,0,1,0,1
190,Crease,191,190,191,-126.679299,50.610651,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,0,0,1,0,1
191,Crease,192,191,192,-126.67913921002,50.6110026029182,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,0,0,1,0,1
192,Crease,193,192,193,-126.67903565437,50.6112246588174,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,0,0,1,0,1
193,Crease,194,193,194,-126.6793425,50.611582,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,0,1,0,1,0
194,Crease,195,194,195,-126.679487,50.6120035,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,0,1,0,1,0
195,Crease,196,195,196,-126.6793665,50.6124555,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,1,0,0,0,0
196,Crease,197,196,197,-126.6791905,50.6128955,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,1,0,0,0,0
197,Crease,198,197,198,-126.679220340972,50.6133121239997,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,0,0,1,0,1
198,Crease,199,198,199,-126.679066,50.613673,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,1,0,0,0,0
199,Crease,200,199,200,-126.678639,50.6140165,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,1,0,0,0,0
200,Crease,201,200,201,-126.6783635,50.614414,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,1,0,0,0,0
201,Crease,202,201,202,-126.678177,50.614836,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,0,1,0,1,0
202,Crease,203,202,203,-126.677674,50.614981,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,0,0,1,1,0
203,Crease,204,203,204,-126.677227,50.6151425,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,0,0,1,1,0
204,Crease,205,204,205,-126.6773765,50.615545,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,0,0,1,0,1
205,Crease,206,205,206,-126.677569032723,50.6159509651988,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,0,0,1,0,1
206,Crease,207,206,207,-126.677566105884,50.6162132028672,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,0,0,1,0,1
207,Crease,208,207,208,-126.677044184999,50.6160924058173,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,0,0,1,0,1
208,Crease,209,208,209,-126.6770585,50.6164035,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,0,0,1,0,1
209,Crease,210,209,210,-126.676935381895,50.6167591166476,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,0,1,0,0,1
210,Crease,211,210,211,-126.676368,50.616687,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,0,0,1,0,1
211,Crease,212,211,212,-126.67580485676,50.6166153095212,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,0,0,1,0,1
212,Crease,213,212,213,-126.675412566834,50.6169034058941,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,1,0,0,0,0
213,Crease,214,213,214,-126.675663,50.6173225,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,0,0,1,0,1
214,Crease,215,214,215,-126.6759165,50.6177595,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,1,0,0,0,0
215,Crease,216,215,216,-126.6761275,50.618199,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,1,0,0,0,0
216,Crease,217,216,217,-126.676354,50.618627,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,1,0,0,0,0
217,Crease,218,217,218,-126.676559,50.619056,12,9,2022,1899-12-31 08:10:00,0.98,1899-12-31 08:20:00,0.91,1,0,0,0,0
218,Crease,219,218,219,-126.676795922023,50.6194793420676,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,1,0,0,0,0
219,Crease,220,219,220,-126.676799,50.619914,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,1,0,0,0,0
220,Crease,221,220,221,-126.676829734968,50.6203349361718,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,1,0,0,0,0
221,Crease,222,221,222,-126.6768465,50.6207465,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,1,0,0,0,0
222,Crease,223,222,223,-126.6766785,50.6211725,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,0,1,0,0,1
223,Crease,224,223,224,-126.6762745,50.6215335,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,0,1,0,0,1
224,Crease,225,224,225,-126.6757875,50.6218685,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,1,0,0,0,0
225,Crease,226,225,226,-126.675247,50.622137,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,0,0,1,1,0
226,Crease,227,226,227,-126.674587846404,50.6221960463306,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,1,0,0,0,0
227,Crease,228,227,228,-126.673945,50.622034,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,1,0,0,0,0
228,Crease,229,228,229,-126.6733225,50.6218675,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,0,0,1,0,1
229,Crease,230,229,230,-126.673018828363,50.6219732801651,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,0,0,1,0,1
230,Crease,231,230,231,-126.672916942019,50.6223998575881,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,1,0,0,0,0
231,Crease,232,231,232,-126.672423550499,50.6223183648727,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,0,0,1,0,1
232,Crease,233,232,233,-126.671717763021,50.6223283113929,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,0,0,1,0,1
233,Crease,234,233,234,-126.671194480079,50.6221916131305,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,0,0,1,0,1
234,Crease,235,234,235,-126.670654,50.6219155,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,0,0,1,0,1
235,Crease,236,235,236,-126.670137597588,50.6216648284972,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,0,0,1,0,1
236,Crease,237,236,237,-126.670013459803,50.621315060128,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,1,0,0,0,0
237,Crease,238,237,238,-126.6694925,50.621061,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,1,0,0,0,0
238,Crease,239,238,239,-126.668822,50.621016,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,1,0,0,0,0
239,Crease,240,239,240,-126.668145,50.621184,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,1,0,0,0,0
240,Crease,241,240,241,-126.667704709475,50.6214430455294,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,1,0,0,0,0
241,Crease,242,241,242,-126.667579009326,50.6218849487762,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,1,0,0,0,0
242,Crease,243,242,243,-126.66754346339,50.622327075843,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,1,0,0,0,0
243,Crease,244,243,244,-126.668074978929,50.622522082504,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,1,0,0,0,0
244,Crease,245,244,245,-126.668700562241,50.6225428627548,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,0,0,1,0,1
245,Crease,246,245,246,-126.669150255175,50.622769470092,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,0,0,1,0,1
246,Crease,247,246,247,-126.669462501694,50.6229850256816,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,0,0,1,0,1
247,Crease,248,247,248,-126.669867143027,50.6231159178642,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,0,0,1,0,1
248,Crease,249,248,249,-126.670293777124,50.6233860223571,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,0,0,1,1,0
249,Crease,250,249,250,-126.6703945,50.6238225,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.85,0,0,1,1,0
250,Crease,251,250,251,-126.670157,50.6241875,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.849999999999999,1,0,0,0,0
251,Crease,252,251,252,-126.669583718379,50.6242443346776,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.849999999999999,0,0,1,0,1
252,Crease,253,252,253,-126.668997555128,50.6243597621979,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.849999999999999,0,0,1,0,1
253,Crease,254,253,254,-126.668485235332,50.6245138505614,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.849999999999999,1,0,0,0,0
254,Crease,255,254,255,-126.6680205,50.624797,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.849999999999999,1,0,0,0,0
255,Crease,256,255,256,-126.667445,50.6248365,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.849999999999999,1,0,0,0,0
256,Crease,257,256,257,-126.666805754376,50.6246605547238,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.849999999999999,0,0,1,1,0
257,Crease,258,257,258,-126.666154506928,50.6247345674588,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.849999999999999,0,0,1,0,1
258,Crease,259,258,259,-126.665465165047,50.6246775103191,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.849999999999998,0,0,1,0,1
259,Crease,260,259,260,-126.664928908251,50.6245999070512,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.849999999999998,0,0,1,0,1
260,Crease,261,260,261,-126.6648385,50.6241625,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.849999999999998,0,0,1,0,1
261,Crease,262,261,262,-126.664543175517,50.6239905764057,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.849999999999998,0,0,1,0,1
262,Crease,263,262,263,-126.664045375885,50.6242256437156,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.849999999999998,0,0,1,0,1
263,Crease,264,263,264,-126.663524936958,50.6240009279534,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.849999999999998,0,0,1,0,1
264,Crease,265,264,265,-126.662964758117,50.6240435691881,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.849999999999998,0,0,1,0,1
265,Crease,266,265,266,-126.6626185,50.6244095,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.849999999999998,0,1,0,0,1
266,Crease,267,266,267,-126.6623275,50.6248405,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.849999999999998,0,0,1,1,0
267,Crease,268,267,268,-126.661838749336,50.6251278944637,12,9,2022,1899-12-31 08:20:00,0.91,1899-12-31 08:30:00,0.849999999999998,0,0,1,1,0
268,Crease,269,268,269,-126.661145,50.6251435,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,1,0,0,0,0
269,Crease,270,269,270,-126.6604105,50.6251265,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,1,0,0,0,0
270,Crease,271,270,271,-126.659742,50.624967,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,0,0,1,1,0
271,Crease,272,271,272,-126.659102,50.62474,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,0,0,1,0,1
272,Crease,273,272,273,-126.658679,50.6248345,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,0,0,1,0,1
273,Crease,274,273,274,-126.658859322431,50.6251547071185,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,0,0,1,0,1
274,Crease,275,274,275,-126.658943963076,50.6255865532146,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,0,0,1,0,1
275,Crease,276,275,276,-126.658510861153,50.6258176473475,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,0,0,1,1,0
276,Crease,277,276,277,-126.657827,50.6259095,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,0,0,1,1,0
277,Crease,278,277,278,-126.657105,50.6259565,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,0,0,1,0,1
278,Crease,279,278,279,-126.656411502233,50.6260487539943,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,0,0,1,1,0
279,Crease,280,279,280,-126.655757746497,50.6261042657852,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,0,0,1,0,1
280,Crease,281,280,281,-126.655375,50.6262505,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,0,0,1,0,1
281,Crease,282,281,282,-126.655586,50.6265775,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,0,0,1,0,1
282,Crease,283,282,283,-126.65578920237,50.626942027804,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,0,0,1,0,1
283,Crease,284,283,284,-126.6553545,50.627252,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,0,0,1,0,1
284,Crease,285,284,285,-126.654729,50.627442,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,0,0,1,0,1
285,Crease,286,285,286,-126.654049459029,50.6275719353655,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,0,0,1,0,1
286,Crease,287,286,287,-126.6533495,50.627495,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,0,0,1,0,1
287,Crease,288,287,288,-126.6528295,50.627651,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,0,0,1,0,1
288,Crease,289,288,289,-126.652327872675,50.6278546531071,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,0,0,1,0,1
289,Crease,290,289,290,-126.652255470605,50.6275672087896,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,0,0,1,0,1
290,Crease,291,290,291,-126.652062832659,50.627229081932,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,0,1,0,1,0
291,Crease,292,291,292,-126.6517985,50.626909,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,1,0,0,0,0
292,Crease,293,292,293,-126.6512565,50.626592,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,1,0,0,0,0
293,Crease,294,293,294,-126.65066995556,50.6265014259633,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,0,0,0,1,1
294,Crease,295,294,295,-126.650102037313,50.6267711267428,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,0,0,1,0,1
295,Crease,296,295,296,-126.649475485962,50.6267793977278,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,0,0,1,1,0
296,Crease,297,296,297,-126.6488465,50.6267025,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,0,0,1,0,1
297,Crease,298,297,298,-126.648193913609,50.6269030891103,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,0,0,1,0,1
298,Crease,299,298,299,-126.647663770489,50.6271320850735,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,1,0,0,0,0
299,Crease,300,299,300,-126.6472105,50.6272625,12,9,2022,1899-12-31 08:30:00,0.85,1899-12-31 08:37:00,0.81,1,0,0,0,0
300,Gilford_LowerKnight,1,1,1,-126.50434595,50.64221295,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,1,0,1,0
301,Gilford_LowerKnight,2,2,2,-126.50512485,50.64224795,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,1,0,0,0,0
302,Gilford_LowerKnight,3,3,3,-126.50589275,50.64226285,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,1,0,0,0,0
303,Gilford_LowerKnight,4,4,4,-126.506524279829,50.6424302183295,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,1,0,0,0,0
304,Gilford_LowerKnight,5,5,5,-126.506377020318,50.6426971018243,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,1,0,0,0,0
305,Gilford_LowerKnight,6,6,6,-126.5056306,50.6427665,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,1,0,1,0
306,Gilford_LowerKnight,7,7,7,-126.50482695,50.6428081,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,1,0,1,0
307,Gilford_LowerKnight,8,8,8,-126.50408005,50.6429229,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,0,1,1,0
308,Gilford_LowerKnight,9,9,9,-126.5040279,50.6431355,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,1,0,0,0,0
309,Gilford_LowerKnight,10,10,10,-126.504660470411,50.6432515821021,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,0,1,1,0
310,Gilford_LowerKnight,11,11,11,-126.50507855,50.6435001,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,0,1,0,1
311,Gilford_LowerKnight,12,12,12,-126.5050316,50.64383735,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,1,0,1,0
312,Gilford_LowerKnight,13,13,13,-126.5051228,50.64413375,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,1,0,0,0,0
313,Gilford_LowerKnight,14,14,14,-126.505647263232,50.6442284631519,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,1,0,1,0
314,Gilford_LowerKnight,15,15,15,-126.506210940946,50.6443512533369,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,1,0,1,0
315,Gilford_LowerKnight,16,16,16,-126.506465333993,50.6447398612833,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,0,1,1,0
316,Gilford_LowerKnight,17,17,17,-126.5066516,50.645074,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,1,0,0,0,0
317,Gilford_LowerKnight,18,18,18,-126.507114880563,50.6452744827167,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,0,1,0,1
318,Gilford_LowerKnight,19,19,19,-126.507232326138,50.6455921853514,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,0,1,0,1
319,Gilford_LowerKnight,20,20,20,-126.5075947,50.645952,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,0,1,1,0
320,Gilford_LowerKnight,21,21,21,-126.5080412,50.6462739,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,0,1,1,0
321,Gilford_LowerKnight,22,22,22,-126.50837795,50.6466511,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,0,1,0,1
322,Gilford_LowerKnight,23,23,23,-126.50851742836,50.6470293894803,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,0,1,0,1
323,Gilford_LowerKnight,24,24,24,-126.50793935,50.6472379,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,1,0,1,0
324,Gilford_LowerKnight,25,25,25,-126.5072593,50.6473093,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,0,1,1,0
325,Gilford_LowerKnight,26,26,26,-126.50655245,50.6473297,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,1,0,1,0
326,Gilford_LowerKnight,27,27,27,-126.5058463,50.6474117,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,1,0,0,1
327,Gilford_LowerKnight,28,28,28,-126.50516025,50.647566,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,1,0,1,0
328,Gilford_LowerKnight,29,29,29,-126.5044576,50.6477162,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,1,0,1,0
329,Gilford_LowerKnight,30,30,30,-126.50371995,50.6478331,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,1,0,1,0
330,Gilford_LowerKnight,31,31,31,-126.50297145,50.64791245,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,1,0,1,0
331,Gilford_LowerKnight,32,32,32,-126.5022325,50.6479205,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,1,0,1,0
332,Gilford_LowerKnight,33,33,33,-126.5015566,50.64800555,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,1,0,0,0,0
333,Gilford_LowerKnight,34,34,34,-126.50106305,50.6482807,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,1,0,0,0,0
334,Gilford_LowerKnight,35,35,35,-126.50065535,50.6486205,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,1,0,0,0,0
335,Gilford_LowerKnight,36,36,36,-126.50021815,50.64896065,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,1,0,0,0,0
336,Gilford_LowerKnight,37,37,37,-126.4996568,50.64922965,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,1,0,0,0,0
337,Gilford_LowerKnight,38,38,38,-126.4994066,50.64954965,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,1,0,0,0,0
338,Gilford_LowerKnight,39,39,39,-126.49982505,50.6497078,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,1,0,0,0,0
339,Gilford_LowerKnight,40,40,40,-126.50049025,50.64958365,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,1,0,0,0,0
340,Gilford_LowerKnight,41,41,41,-126.5012238,50.64953605,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,0,1,1,0
341,Gilford_LowerKnight,42,42,42,-126.5019265,50.6496985,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,1,0,0,0,0
342,Gilford_LowerKnight,43,43,43,-126.50255685,50.65000545,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,1,0,0,0,0
343,Gilford_LowerKnight,44,44,44,-126.5031711,50.6503396,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,1,0,0,0,0
344,Gilford_LowerKnight,45,45,45,-126.5036995,50.6506908,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,1,0,0,0,0
345,Gilford_LowerKnight,46,46,46,-126.5041491,50.6510255,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,1,0,0,0,0
346,Gilford_LowerKnight,47,47,47,-126.50467515,50.65128875,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,1,0,1,0
347,Gilford_LowerKnight,48,48,48,-126.50536985,50.6513415,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,0,1,0,1
348,Gilford_LowerKnight,49,49,49,-126.506145,50.6512956,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,0,1,0,1
349,Gilford_LowerKnight,50,50,50,-126.50659695,50.6510864,10,8,2022,1899-12-31 08:00:00,0.72,1899-12-31 08:15:00,0.86,0,0,1,0,1
350,Gilford_LowerKnight,51,51,51,-126.5068997,50.65070035,10,8,2022,1899-12-31 08:15:00,0.86,1899-12-31 08:24:00,0.95,0,0,1,0,1
351,Gilford_LowerKnight,52,52,52,-126.5075026,50.6505995,10,8,2022,1899-12-31 08:15:00,0.86,1899-12-31 08:24:00,0.95,0,0,1,0,1
352,Gilford_LowerKnight,53,53,53,-126.5081675,50.65055135,10,8,2022,1899-12-31 08:15:00,0.86,1899-12-31 08:24:00,0.95,0,0,1,0,1
353,Gilford_LowerKnight,54,54,54,-126.50884875,50.65041785,10,8,2022,1899-12-31 08:15:00,0.86,1899-12-31 08:24:00,0.95,0,0,1,1,0
354,Gilford_LowerKnight,55,55,55,-126.509372499074,50.6505695372865,10,8,2022,1899-12-31 08:15:00,0.86,1899-12-31 08:24:00,0.95,0,0,1,0,1
